Country,Year,PIB per capita,Value_PIB minero,Value_PIB Manufacturero Hist.,Value_PIB Real Hist. ,Leyes sobre Economía Circular,Value_Hist. Import. Plásticos,Value_Hist. Export. Plásticos,Tasa de Cambio,Tasa de Desempleo,Productividad,Densidad Poblacional,Indice de Gini,Emisiones en MTCO2,Value_Población +65,Value_Población 15-64,Value_Población 0-14,Fuerza Laboral / Pob. Econ. Activa,Value_Hist. Crecimiento Pob. Mun,Value_Hist. Población Mundial
Denmark,1979,13757.23437,0.000559655,23814820273,70393030603,0,,,5.260958332,6.1,,127.920025,,62.9078,729492,3295405,1091904,,0.245630489,5116801
Denmark,1980,13822.15784,0.004724307,24140326564,70811287816,0,,,5.635941666,7,,128.075675,,60.2862,738150,3316739,1068139,,0.12160362,5123027
Denmark,1981,12000.21038,0,23847154401,61459941461,0,,,7.123366666,9.2,,128.0393,,51.7159,744817,3339176,1037579,,-0.028405212,5121572
Denmark,1982,11740.21991,0,24182114152,60084214872,0,,,8.332441666,10,,127.94525,,53.6155,751580,3359940,1006291,,-0.073481,5117810
Denmark,1983,11796.5692,0,26085334622,60331158447,0,,,9.144991666,9.745,,127.857425,,50.0982,758409,3375083,980805,,-0.068666212,5114297
Denmark,1984,11516.68216,0,27250431464,58868891335,0,,,10.35659167,8.868,,127.790475,,50.7807,764003,3387614,960002,,-0.052376727,5111619
Denmark,1985,12212.7874,0,28237616210,62452421011,0,,,10.59639167,7.797,,127.842275,,59.9805,771670,3399138,942883,,0.040526889,5113691
Denmark,1986,17136.62974,0,28452769606,87748695217,0,,,8.090991667,6.033,,128.01335,,58.8018,781532,3412497,926504,,0.133727781,5120534
Denmark,1987,21295.67686,0,27186575942,1.09183E+11,0,,,6.840316667,6.091,,128.1756,26.2,58.2423,788537,3428901,909586,,0.12666434,5127024
Denmark,1988,22524.57926,0,27093392131,1.1554E+11,0,,,6.731525,6.486,,128.2379,,55.014,793613,3440645,895258,,0.048593386,5129516
Denmark,1989,21882.15175,0.025481205,28001409758,1.12312E+11,0,,,7.310175,8.149,,128.31485,,48.6851,798324,3449395,884875,,0.059987665,5132594
Denmark,1990,26885.69942,0.008579743,27551485276,1.38218E+11,0,,,6.188558333,8.338,,128.523475,,53.4641,801343,3462553,877043,2869730,0.16245632,5140939
Denmark,1991,27002.80577,0,27225604871,1.39181E+11,0,,,6.396458333,9.099,,128.85745,,64.0925,803089,3476947,874263,2876655,0.259518212,5154298
Denmark,1992,29579.49136,0,27124522467,1.52966E+11,0,,,6.036133333,9.027,,129.28425,24.7,58.3145,803705,3488926,878739,2879282,0.330671402,5171370
Denmark,1993,27581.72411,0,26482293300,1.43111E+11,0,,,6.483939167,10.719,,129.7157,,60.5617,802276,3500462,885890,2858653,0.333166396,5188628
Denmark,1994,29967.83039,0,29363525232,1.56018E+11,0,,,6.360551667,8.036,,130.1545,,64.6608,799940,3511175,895066,2780928,0.337707376,5206180
Denmark,1995,35321.09808,0,31103698557,1.84848E+11,0,,,5.602366667,6.992,,130.834325,23,61.6409,797143,3525949,910281,2820861,0.520962181,5233373
Denmark,1996,35621.98781,0,29982401073,1.87481E+11,0,,,5.798671667,6.844,,131.57685,,74.8865,794316,3540462,928297,2834685,0.565926342,5263074
Denmark,1997,32779.87905,0,32646767785,1.73241E+11,0,,,6.604459167,5.4,,132.124775,,65.4249,792333,3548113,944545,2851413,0.415564969,5284991
Denmark,1998,33346.48843,0,33305363707,1.76877E+11,0,,,6.700826667,5.039,,132.605475,,61.2264,791072,3553256,959891,2837498,0.363162524,5304219
Denmark,1999,33426.23811,0,33749250947,1.77888E+11,0,,,6.97624,5.142,,133.044975,,58.6415,790509,3556911,974378,2873210,0.330886246,5321799
Denmark,2000,30722.02518,0,34987020169,1.64044E+11,0,,,8.083144167,4.476,,133.4904,23.8,54.296,791219,3560588,987809,2861618,0.334233619,5339616
Denmark,2001,30768.47755,0,35557568646,1.64882E+11,0,,,8.3228175,4.164,,133.969575,,55.8861,793309,3565640,999835,2851668,0.358315679,5358783
Denmark,2002,33257.16226,0,34683989516,1.78788E+11,0,,,7.894714167,4.274,,134.398275,,55.5444,796553,3570270,1009107,2881404,0.319487125,5375931
Denmark,2003,40519.09749,0,33707793625,2.18421E+11,0,,,6.587673333,5.398,,134.76435,25.6,60.6377,801572,3573708,1015294,2877534,0.272010444,5390574
Denmark,2004,46625.0501,0,34327358091,2.51986E+11,0,2889828,2226220,5.991056667,5.204,,135.113075,24.9,55.0929,808677,3578007,1017838,2901221,0.258432282,5404523
Denmark,2005,48925.80767,0.002982781,33748545825,2.6515E+11,0,3293413,2370974,5.99691,4.83,76.85,135.4858,25.2,51.5271,817946,3584505,1016982,2902668,0.275481733,5419432
Denmark,2006,52119.1788,0.002798575,35556930855,2.83386E+11,0,3758640,2631492,5.946778333,3.897,79.59,135.9318,25.9,59.4922,829084,3593207,1014981,2933792,0.328645159,5437272
Denmark,2007,58631.65664,0.004802649,35980804739,3.20213E+11,0,4303138,2840382,5.443700833,3.801,79.55,136.53595,26.2,54.6983,844105,3605340,1011992,2931561,0.443466054,5461438
Denmark,2008,64616.66576,0.006037446,36039051087,3.54979E+11,0,4600055,3003287,5.098130833,3.683,79.42,137.340525,25.2,51.2457,864465,3620199,1008957,2924360,0.58754759,5493621
Denmark,2009,58412.74724,0.005618071,31749941454,3.22619E+11,0,3286276,2488262,5.360866667,6.409,79.23,138.077375,26.7,48.8398,889325,3629102,1004668,2914702,0.535079062,5523095
Denmark,2010,58104.54456,0,32571527593,3.22346E+11,0,3455599,2454399,5.624075,7.747,81.37,138.692075,27.2,49.1795,918555,3630980,998149,2893686,0.444197155,5547683
Denmark,2011,61809.7379,0.000892637,34605527371,3.44316E+11,0,4100687,2736375,5.368711535,7.769,81.59,139.2643,27.3,44.2267,951251,3628621,990701,2892968,0.411737855,5570572
Denmark,2012,58443.77471,0.002818714,35442570027,3.26793E+11,0,3961826,2605844,5.792475537,7.798,82.56,139.7893,27.8,39.8533,984315,3625314,981944,2877238,0.376272243,5591572
Denmark,2013,61377.59406,0.000595738,37389706681,3.44631E+11,0,4116129,2620466,5.616311686,7.384,83.43,140.3733,28.5,41.7553,1013683,3628209,973040,2854299,0.416901361,5614932
Denmark,2014,62520.45097,0,37596516769,3.52833E+11,0,4289596,2643435,5.612466667,6.925,84.42,141.086875,28.4,37.5648,1039277,3638617,965580,2869233,0.507053283,5643475
Denmark,2015,53094.01336,0,37673196189,3.01759E+11,0,3715220,2306141,6.727906831,6.278,84.81,142.087075,28.2,35.1024,1063035,3659047,961401,2899972,0.70642385,5683483
Denmark,2016,54500.92604,0,39506975002,3.12182E+11,0,3666724,2301945,6.731718257,5.989,87,143.20025,28.2,36.9056,1085032,3682112,960866,2943425,0.780392644,5728010
Denmark,2017,57521.5515,0,43222500444,3.31611E+11,0,3924092,2510318,6.602893466,5.833,88.91,144.1245,28.7,34.6525,1105854,3698112,961014,2970148,0.643350904,5764980
Denmark,2018,61324.7665,0,44014815369,3.55293E+11,0,4251712,2743479,6.314618787,5.131,88.36,144.8409,28.2,34.6017,1126305,3708367,958964,2992952,0.495838926,5793636
Denmark,2019,59404.26632,0,46595967046,3.45401E+11,0,3893515,2601319,6.669446615,5.018,90,145.36055,27.7,30.9418,1146277,3712914,955231,3034322,0.358130916,5814422
Denmark,2020,60985.48856,0,43325190480,3.55631E+11,1,3849440,2685376,6.542152204,5.637,89.7,145.7851,27.5,28.294,1166328,3714181,950895,3032016,0.291641177,5831404
Denmark,2021,69727.98737,0,50166929249,4.08378E+11,0,5201882,3123780,6.287113083,5.043,91.5,146.418325,28.3,29.5875,1185879,3723590,947264,3079023,0.433414489,5856733
Denmark,2022,68091.31911,,54674375586,4.01946E+11,0,5149163,2941282,7.076151863,4.434,91.57,147.575925,,28.4315,1204263,3752146,946628,3147518,0.787502465,5903037
Denmark,2023,68453.87693,,60855114416,4.07092E+11,0,4520180,2888901,6.889702586,5.094,94.1,,,27.2648,1225083,3778269,943600,3189737,0.741185516,5946952
Finland,1960,1191.855089,,,5279481824,0,,,3.200000002,,,,,15.0869,323491,2759324,1346820,,,4429634
Finland,1961,1341.499006,,,5984433774,0,,,3.200000002,,,14.64593388,,14.9217,331533,2800972,1328500,,0.705711484,4461005
Finland,1962,1426.667564,,,6407796043,0,,,3.200000002,,,14.74586493,,16.7903,338376,2847588,1305479,,0.6799954,4491443
Finland,1963,1538.457034,,,6958916548,0,,,3.200000002,,,14.85048426,,19.3365,346726,2893330,1283253,,0.706977468,4523309
Finland,1964,1725.604835,,,7848987793,0,,,3.200000002,,,14.93333005,,22.8277,357244,2930172,1261128,,0.556315625,4548543
Finland,1965,1902.038472,,,8680393839,0,,,3.200000002,,,14.98319708,,25.3001,366894,2957856,1238981,,0.333374795,4563732
Finland,1966,2031.523314,,,9306142172,0,,,3.200000002,,,15.0394596,,29.4888,376685,2983740,1220444,,0.374800826,4580869
Finland,1967,2055.753068,,,9468272357,0,,,3.449992502,,,15.12112676,,28.5877,387312,3013799,1204632,,0.541550206,4605744
Finland,1968,1927.293805,,,8916565041,0,,,4.199970003,,,15.18916905,,33.2815,397390,3041493,1187586,,0.448972198,4626469
Finland,1969,2201.124152,,,10177524839,0,,,4.199970003,2.83,,15.1803572,,37.8968,408816,3050845,1164124,,-0.058030841,4623785
Finland,1970,2465.864555,0.325802369,,11358529162,0,,,4.199970003,1.89,,15.12297515,,40.355,421501,3050794,1134012,,-0.378718238,4606307
Finland,1971,2716.432235,0.182123236,,12528522307,0,,,4.184417791,2.26,,15.14207295,,40.5368,434579,3070268,1107277,,0.126203706,4612124
Finland,1972,3177.928793,0.178215204,,14744499570,0,,,4.146333333,2.42,,15.23246659,,44.1061,449811,3103930,1085916,,0.595195266,4639657
Finland,1973,4173.544852,0.37914042,,19474098335,0,,,3.821166666,2.45,,15.31921928,,49.3202,466180,3132853,1067049,,0.567909198,4666081
Finland,1974,5298.080088,0.380707635,,24851036710,0,,,3.773749999,1.61,,15.39963229,,46.6084,482930,3156661,1050983,,0.523542996,4690574
Finland,1975,6256.102451,0.104197457,10785142100,29475251333,0,,,3.678666666,2.08,,15.4681375,,46.0257,499922,3174377,1037141,,0.443863076,4711440
Finland,1976,6740.291453,0.135203052,10866918747,31852352670,0,,,3.864416666,3.75,,15.51483634,,51.1985,516134,3185662,1023868,,0.301448639,4725664
Finland,1977,7069.735651,0.10584053,10737963393,33502784418,0,,,4.029416666,6.09,,15.55829804,,50.137,532435,3195257,1011210,,0.279738313,4738902
Finland,1978,7629.495725,0.065967584,11182495280,36259392058,0,,,4.117333333,7.23,,15.60303359,,51.825,547500,3207459,997568,,0.28712237,4752528
Finland,1979,9333.076956,0.112830521,12448992040,44469218440,0,,,3.895333333,6.2,,15.64296267,,54.237,560732,3221009,982949,,0.255579028,4764690
Finland,1980,11224.938,0.13636065,13367411306,53649984061,0,,,3.730083333,4.86,,15.69170032,,58.1393,572303,3236583,970649,,0.311078416,4779535
Finland,1981,10925.09572,0.076208768,13784588153,52440066134,0,,,4.315249999,5.04,,15.75877081,,51.4033,581359,3257579,961026,,0.426515645,4799964
Finland,1982,10935.31106,0.055317816,13909963110,52784013815,0,,,4.820416666,5.28,,15.84731278,,42.9765,590480,3282024,954429,,0.560285844,4826933
Finland,1983,10493.96266,0.066232234,14298292621,50956447481,0,,,5.570083333,5.43,,15.9420434,,41.4634,599707,3304884,951196,,0.595991321,4855787
Finland,1984,10830.21852,0.035106628,14935153021,52870993273,0,,,6.01,5.12,,16.02745658,,42.1471,605096,3325779,950928,,0.534342931,4881803
Finland,1985,11394.1921,0.036142703,15583108549,55856676899,0,,,6.197895833,5,,16.09444171,,49.5491,612017,3338668,951520,,0.417068904,4902206
Finland,1986,14946.99262,0.01721812,15935933648,73511611541,0,,,5.06952,5.32,,16.14680062,,53.2144,623607,3342982,951565,,0.324794896,4918154
Finland,1987,18565.02644,0.01818341,16887895708,91564993913,0,,,4.395565,5.07,,16.19266227,22.2,57.5334,634397,3345458,952267,,0.283626732,4932123
Finland,1988,22043.77016,0.044628447,17643473987,1.09039E+11,0,,,4.182833333,4.47,,16.23980104,,52.0581,645196,3344836,956449,,0.290689051,4946481
Finland,1989,23969.0528,0.099078977,18430118626,1.18991E+11,0,,,4.291215833,3.14,,16.29853574,,52.4479,656434,3346827,961110,,0.361018799,4964371
Finland,1990,28366.20428,0.036601063,18382409572,1.41446E+11,0,,,3.823505,3.069,,16.37096096,,56.921,667431,3355776,963224,2604906,0.443382074,4986431
Finland,1991,25488.84505,0.045291795,16157836226,1.27794E+11,0,,,4.043979167,6.503,,16.46061919,22.9,55.195,678932,3369922,964886,2567500,0.546172018,5013740
Finland,1992,22320.11247,0.041855726,16356439034,1.12538E+11,0,,,4.47944,11.595,,16.55337339,,54.272,690085,3384988,966919,2529683,0.561909851,5041992
Finland,1993,17588.67817,0.026603967,17247377885,89112105756,0,,,5.712291667,16.201,,16.63366164,,56.32,700764,3396198,969485,2510659,0.483854089,5066447
Finland,1994,20278.2911,0.019428457,19451979998,1.03183E+11,0,,,5.2235125,16.426,,16.70551561,,61.74,712987,3403877,971469,2491361,0.431048903,5088333
Finland,1995,26246.27432,0.01679043,20834433060,1.3406E+11,0,,,4.366666667,17.005,,16.76939492,23.5,58.122,726132,3409669,971990,2469776,0.381655333,5107790
Finland,1996,25756.67771,0.014057638,21582244748,1.31992E+11,0,,,4.59355,15.572,,16.82449522,,64.04,737851,3416570,970152,2460830,0.328037914,5124573
Finland,1997,24682.29083,0.029288661,23734699756,1.26863E+11,0,,,5.191435,14.968,,16.87460192,,62.703,747839,3427042,964954,2509396,0.29737733,5139835
Finland,1998,25999.98617,0.014394441,26234432299,1.33991E+11,0,,,5.344065833,13.215,,16.91945894,,59.358,755637,3441612,956249,2525317,0.265472962,5153498
Finland,1999,26180.41286,0.022966989,28705317506,1.35234E+11,0,,,0.938283072,11.693,,16.95877737,,58.874,762965,3455434,947074,2576050,0.232116249,5165474
Finland,2000,24335.92251,0.022942394,32782777379,1.25968E+11,0,,,1.082705081,11.135,,16.99402147,27.2,57.017,772107,3464427,939675,2601528,0.207606515,5176209
Finland,2001,24965.203,0.001559017,33968846659,1.2952E+11,0,,,1.116533086,10.291,,17.03275879,,62.521,782183,3471851,933974,2634055,0.227687342,5188008
Finland,2002,26989.38926,0.011238783,35097221269,1.40361E+11,0,,,1.057558996,10.423,,17.07409304,,65.049,792852,3478429,929317,2654217,0.24238105,5200598
Finland,2003,32920.08572,0.015808112,36106878000,1.71613E+11,0,,,0.884047927,10.469,,17.11485604,27.7,72.658,805762,3483679,923573,2665287,0.23845724,5213014
Finland,2004,37768.13342,0.034400852,37874332034,1.97458E+11,0,1729136,1663041,0.803921648,10.358,,17.16462129,27.9,68.946,821983,3488846,917344,2665989,0.290350362,5228172
Finland,2005,39049.87038,0.046240138,39320027331,2.04859E+11,0,1910738,1838249,0.803800192,9.602,68.84,17.22346761,27.6,57.064,835976,3499375,910745,2697022,0.342248594,5246096
Finland,2006,41214.01878,0.105546886,43813554538,2.17044E+11,0,2082659,2055387,0.796432731,8.935,72.54,17.31698399,28,68.373,854857,3507356,904055,2716612,0.383777136,5266268
Finland,2007,48473.02401,0.10347399,48232744381,2.5636E+11,0,2459032,2445045,0.7296724,6.854,75.8,17.39195633,28.3,66.764,871902,3518924,897895,2683761,0.425429832,5288720
Finland,2008,53769.47262,0.097300047,46973447250,2.85699E+11,0,2629011,2651774,0.67992268,6.369,74.91,17.48403751,27.8,58.625,883568,3536941,892890,2715342,0.465549285,5313399
Finland,2009,47478.34953,0.080635891,36069154561,2.53481E+11,0,1896254,2112997,0.716957702,8.25,73.12,17.56785456,27.5,55.92,901181,3547931,889758,2686596,0.478246393,5338871
Finland,2010,46506.2919,0.146740869,38959435641,2.4943E+11,0,2329623,2409091,0.75430899,8.394,75.31,17.64841066,27.7,64.092,925683,3549654,888015,2672403,0.457494535,5363352
Finland,2011,51060.32426,0.191800291,38969421257,2.75127E+11,0,2667238,2846867,0.718413899,7.781,75.39,17.73099477,27.6,56.647,960265,3539660,888347,2691855,0.463558707,5388272
Finland,2012,47551.67408,0.239325163,34528041156,2.57443E+11,0,2463750,2555053,0.77833812,7.689,75.21,17.81556155,27.1,51.155,998875,3524902,890194,2695628,0.475809487,5413971
Finland,2013,49691.01452,0.129280421,34799871814,2.70268E+11,0,2515651,2790139,0.752945123,8.193,75.11,17.89783145,27.2,51.719,1037395,3508376,893202,2687096,0.460723773,5438972
Finland,2014,50073.77608,0.096571049,34480332102,2.73479E+11,0,2589509,2796119,0.752728197,8.663,75.71,17.97200303,26.8,47.622,1074067,3491652,895794,2681812,0.413560208,5461512
Finland,2015,42560.34568,0.066956337,34611254623,2.33211E+11,0,2169139,2236160,0.901296423,9.376,76.5,18.03011089,27.1,44.192,1107362,3475882,896287,2693206,0.329383886,5479531
Finland,2016,43451.25624,0.058398205,36279962011,2.38778E+11,0,2145682,2168935,0.903421436,8.818,76.81,18.08200783,27.1,47.251,1136638,3463591,895074,2693204,0.287421402,5495303
Finland,2017,46085.01747,0.119924228,38978297361,2.53846E+11,0,2414158,2382391,0.885205508,8.64,79.54,18.12389445,27.4,44.657,1164753,3451187,892274,2708034,0.234670532,5508214
Finland,2018,49654.2497,0.110866113,37389474901,2.73869E+11,0,2602456,2599160,0.846772667,7.361,78.29,18.14795012,27.3,45.734,1192207,3437018,886300,2745547,0.132641041,5515525
Finland,2019,48358.18078,0.016994199,38890645842,2.67015E+11,0,2432877,2383685,0.893276257,6.695,78.99,18.16736091,27.7,42.442,1218143,3426847,876616,2749091,0.11019169,5521606
Finland,2020,48828.68469,0.014302412,37809980287,2.7E+11,0,2382203,2290685,0.875506397,7.759,79.21,18.19287688,27.1,37.7,1243632,3419966,865945,2744481,0.143641197,5529543
Finland,2021,53099.13514,0.109078886,37936464756,2.94223E+11,1,2983406,3186130,0.845494139,7.617,80.86,18.23016591,27.7,37.798,1267505,3417184,856328,2799945,0.207288594,5541017
Finland,2022,50438.4754,,36830280404,2.80242E+11,0,3176430,3119188,0.949623753,6.719,80.77,18.27980932,,36.367,1290615,3419799,845692,2846126,0.271944527,5556106
Finland,2023,52925.68976,,36925698513,2.95532E+11,0,2639186,2479524,0.924839558,7.151,80.46,,,31.622,1316568,3433386,833958,2863035,0.499192375,5583911
France,1960,1302.531497,,55666101295,61756878990,0,,,4.937060004,,,,,296.6022,5458421,29388216,12566327,,,47412964
France,1961,1394.535571,,59114117863,66806595975,0,,,4.937060004,,,87.48896389,,316.22,5556042,29659022,12690918,,1.034468838,47905982
France,1962,1547.620259,,63488132779,74888595286,0,,,4.937060004,,,88.37202456,,333.4769,5675296,30028477,12685743,,1.004279689,48389516
France,1963,1717.703791,,69940871134,83957182115,0,,,4.937060004,,,89.26333447,,338.5819,5779727,30405270,12692569,,1.003535998,48877567
France,1964,1884.137914,,74146642844,93079224076,0,,,4.937060004,,,90.22015976,,369.5397,5899439,30759391,12742662,,1.06620875,49401492
France,1965,2015.37981,,78729868621,1.00523E+11,0,,,4.937060004,,,91.08988688,,364.2304,6033237,31072421,12772068,,0.959388414,49877725
France,1966,2165.072795,,84825453666,1.08928E+11,0,,,4.937060004,,,91.88232469,,381.1391,6173264,31338834,12799539,,0.866189193,50311637
France,1967,2321.469184,,87702845535,1.17751E+11,0,,,4.937060004,,,92.63320038,,405.4961,6323602,31575440,12823749,,0.813893398,50722791
France,1968,2512.620174,,93669394232,1.28428E+11,0,,,4.937060004,,,93.34578845,,419.0734,6456088,31813325,12843567,,0.766314048,51112980
France,1969,2723.567305,,1.01786E+11,1.40362E+11,0,,,5.194197504,,,94.11836016,,444.2801,6569550,32089832,12876632,,0.824238755,51536014
France,1970,2825.129723,0.017421706,1.10976E+11,1.46927E+11,0,,,5.554190005,2.42,,94.97881351,37.1,461.3377,6686948,32405229,12914992,,0.910071022,52007169
France,1971,3128.386121,0.014634121,1.18585E+11,1.64239E+11,0,,,5.540601355,2.67,,95.87803662,,494.4267,6810085,32717839,12971629,,0.942308081,52499553
France,1972,3806.887889,0.012239354,1.20136E+11,2.01622E+11,0,,,5.044544516,2.77,,96.72323702,,514.9879,6926649,33010830,13024877,,0.877674177,52962356
France,1973,4913.527078,0.010403823,1.28192E+11,2.62344E+11,0,,,4.452779674,2.69,,97.50817436,,539.7716,7042470,33299561,13050130,,0.808254039,53392161
France,1974,5267.3533,0.022039531,1.38782E+11,2.83102E+11,0,,,4.809618473,2.86,,98.15542053,,521.9064,7158092,33575437,13013041,,0.661593219,53746571
France,1975,6606.701467,0.010511107,1.33602E+11,3.56781E+11,0,,,4.287799515,4.08,,98.62345909,35.9,483.2715,7270743,33804771,12927339,,0.475700888,54002853
France,1976,6794.617393,0.027240897,1.42405E+11,3.68488E+11,0,,,4.802878363,4.47,,99.04264144,,524.4546,7366717,34045606,12820060,,0.424132385,54232383
France,1977,7464.907845,0.020595827,1.48404E+11,4.06736E+11,0,,,4.905173323,5.01,,99.50666586,,508.1189,7469089,34308737,12708640,,0.467415655,54486467
France,1978,9166.59012,0.00966915,1.49662E+11,5.01724E+11,0,,,4.513099999,5.27,,99.95878122,,529.9084,7583522,34558832,12591676,,0.453327774,54734030
France,1979,11062.57317,0.010380295,1.52619E+11,6.08219E+11,0,,,4.254416666,6.03,,100.4077152,34,533.254,7685608,34833338,12460905,,0.448113601,54979851
France,1980,12565.16394,0.015406206,1.52694E+11,6.94529E+11,0,,,4.225574999,6.42,,100.945245,,512.2175,7697660,35207425,12369098,,0.533919143,55274184
France,1981,10955.9003,0.008458526,1.51418E+11,6.09185E+11,0,,,5.434608333,7.54,,101.5463944,,460.4907,7584149,35708106,12311098,,0.593754111,55603353
France,1982,10359.89207,0.014131296,1.51424E+11,5.78152E+11,0,,,6.572099999,8.2,,101.9179222,,441.5642,7428225,36134689,12243875,,0.365202346,55806789
France,1983,9862.284494,0.011619153,1.54149E+11,5.53356E+11,0,,,7.621291666,7.918,,102.4686157,,424.4551,7314017,36594358,12199955,,0.53887577,56108330
France,1984,9311.894265,0.00890185,1.54273E+11,5.25033E+11,0,,,8.7391,9.533,,102.9703908,33.4,413.169,7238946,37014173,12129966,,0.488491582,56383085
France,1985,9657.019385,0.007984434,1.56124E+11,5.47221E+11,0,,,8.985225,10.259,,103.4863724,,406.3143,7306553,37306338,12052728,,0.49984578,56665619
France,1986,13430.48246,0.004254911,1.55381E+11,7.64947E+11,0,,,6.926091667,10.23,,104.0166884,,391.4478,7483235,37509980,11962788,,0.511141506,56956002
France,1987,16175.70905,0.003227661,1.55465E+11,9.26321E+11,0,,,6.010708333,10.735,,104.5831315,,388.8516,7653418,37748789,11863960,,0.543092055,57266167
France,1988,17549.64405,0.003481696,1.62477E+11,1.01083E+12,0,,,5.956941667,10.18,,105.1894858,,386.5061,7820318,37997989,11779879,,0.578107857,57598186
France,1989,17547.26454,0.003725101,1.69825E+11,1.01674E+12,0,,,6.380141667,9.618,,105.8193204,,400.3287,7982052,38225189,11735822,,0.596976457,57943062
France,1990,21586.46746,0.002091924,1.75986E+11,1.25765E+12,0,,,5.445275,9.36,,106.399981,32.1,393.7173,8146504,38381939,11732569,25871210,0.547228307,58261012
France,1991,21500.77784,0.002130807,1.76674E+11,1.25896E+12,0,,,5.642116667,9.134,,106.9354964,,417.8591,8318579,38479049,11756615,25748991,0.502041653,58554242
France,1992,23615.01686,0.004488458,1.77974E+11,1.38966E+12,0,,,5.293815833,10.203,,107.46939,,407.3159,8486644,38590906,11769034,25968918,0.498024783,58846584
France,1993,22238.82506,0.002636229,1.74502E+11,1.31438E+12,0,,,5.66323,11.321,,107.9378449,,387.6992,8650166,38708514,11744413,26135835,0.434948885,59103094
France,1994,23359.89851,0.003150203,1.80221E+11,1.38582E+12,0,,,5.552045,12.593,,108.3428536,,380.7931,8816691,38812730,11695442,26228093,0.374521802,59324863
France,1995,26791.8152,0.001761459,1.88354E+11,1.59522E+12,0,,,4.9914825,11.834,,108.7381138,,385.8099,8991224,38925506,11624564,26380077,0.364159563,59541294
France,1996,26757.63515,0.001671996,1.90577E+11,1.59889E+12,0,,,5.1155225,12.367,,109.1274915,32,402.1565,9160104,39049382,11545018,26684433,0.357448008,59754504
France,1997,24169.40081,0.000698579,1.99756E+11,1.44939E+12,0,,,5.836691667,12.566,,109.517512,31.9,394.8451,9318977,39174737,11474352,26651660,0.356761848,59968066
France,1998,24869.40308,0.00045109,2.09946E+11,1.49691E+12,0,,,5.899515667,12.074,,109.9240713,31.7,413.2586,9465977,39284010,11440697,26832480,0.370540231,60190684
France,1999,24576.31523,0.00062091,2.18212E+11,1.48692E+12,0,,,0.938283072,11.981,,110.4925908,32.5,412.0208,9608272,39425511,11468203,27142160,0.515860144,60501986
France,2000,22340.59395,0.000414117,2.29663E+11,1.36096E+12,0,,,1.082705081,10.218,,111.2533462,32.6,406.1392,9752253,39636853,11529555,27313657,0.68633572,60918661
France,2001,22331.79483,0.000396138,2.3205E+11,1.37038E+12,0,,,1.116533086,8.61,,112.0673397,32.5,410.4454,9891414,39891979,11580984,27441602,0.728993949,61364377
France,2002,24144.5727,0.000491093,2.31056E+11,1.49243E+12,0,,,1.057558996,8.702,,112.8850753,31.8,405.9465,10022907,40175561,11613674,27809449,0.727033003,61812142
France,2003,29479.52221,0.000376999,2.36477E+11,1.8351E+12,0,,,0.884047927,8.307,,113.6222021,31.4,411.9649,10136344,40480266,11633245,28346820,0.705638837,62249855
France,2004,33644.92822,0.000206076,2.42321E+11,2.10979E+12,0,16568317,15517731,0.803921648,8.914,,114.5203929,30.6,413.3795,10262535,40790586,11654467,28513168,0.732625503,62707588
France,2005,34696.37183,0.000298559,2.46525E+11,2.19215E+12,0,18385564,17379266,0.803800192,8.882,72.33,115.3868072,29.8,415.7951,10385499,41105162,11690193,28829106,0.751885117,63180854
France,2006,36431.56589,0.000581288,2.53117E+11,2.31786E+12,0,20429461,19207210,0.796432731,8.833,73.59,116.1930941,29.7,406.1569,10460658,41418236,11743448,29008602,0.696338575,63622342
France,2007,41486.19078,0.000624905,2.58866E+11,2.65582E+12,0,24207379,22348004,0.7296724,8.009,74.22,116.9136547,32.4,396.0103,10538645,41672765,11805480,29271805,0.618225683,64016890
France,2008,45464.81814,0.001039423,2.51028E+11,2.9268E+12,0,25723519,23295391,0.67992268,7.386,73.46,117.5678806,33,389.0938,10653434,41838852,11882830,29464970,0.558020613,64375116
France,2009,41728.08842,0.001277152,2.34458E+11,2.70008E+12,0,20361027,17465152,0.716957702,9.122,72.34,118.1729683,32.7,370.8759,10780305,41950509,11975621,29692721,0.513351013,64706436
France,2010,40694.82117,0.001363959,2.39783E+11,2.64623E+12,0,23405025,19608175,0.75430899,9.279,73.84,118.7569714,33.7,376.4572,10912882,42063238,12050091,29781056,0.492976371,65026211
France,2011,43929.78409,0.000264008,2.48954E+11,2.87041E+12,0,26243096,22512858,0.718413899,9.228,75.38,119.3315582,33.3,354.3748,11144187,42080334,12116309,29816377,0.482667411,65340830
France,2012,40863.58144,0.000290143,2.47037E+11,2.68301E+12,0,24270312,21003866,0.77833812,9.841,75.64,119.910181,33.1,356.4395,11478992,42009216,12169451,30074280,0.483714919,65657659
France,2013,42669.17951,0.000168557,2.4766E+11,2.81608E+12,0,25103756,22191511,0.752945123,9.913,75.77,120.5316195,32.5,358.7028,11833151,41991986,12172795,30287405,0.516915013,65997932
France,2014,43148.04593,0.000119124,2.51167E+11,2.86124E+12,0,25379755,23113674,0.752728197,10.273,77.41,121.1053224,32.3,326.8424,12193379,41953031,12165657,30194204,0.474847846,66312067
France,2015,36702.43237,1.87556E-05,2.52062E+11,2.44248E+12,1,21892856,19553528,0.901296423,10.354,78.25,121.5367021,32.7,331.4902,12545432,41861133,12141707,30261476,0.35556924,66548272
