Country,Year,Emisiones en MTCO2,Value_PIB Real Hist. ,Value_PIB Manufacturero Hist. ,Value_Hist. Export. Plásticos,Value_Hist. Import. Plásticos,Tasa de Desempleo,Tasa de Cambio,Productividad,Fuerza Laboral / Pob. Econ. Activa,Value_PIB minero,Value_Hist. Población Mundial,Value_Hist. Crecimiento Pob. Mun,Value_Población 0-14,Value_Población 15-64,Value_Población +65,Leyes sobre Economía Circular,,
Israel,1986,26.3483,35769715530,0,0,0,,1.487841667,,0,0,4299000,1.547147598,1390078,2523087,385835,0,,
Israel,1987,27.0689,42972129787,0,0,0,,1.594641667,,0,0,4369000,1.615171246,1403839,2571402,393759,0,,
Israel,1988,29.7026,52556269374,0,0,0,,1.598933333,,0,0,4442000,1.65705755,1418759,2620436,402805,0,,
Israel,1989,31.3943,52349172912,0,0,0,,1.916416667,,0,0,4518000,1.696469257,1432304,2673247,412449,0,,
Israel,1990,35.8244,61905208273,0,0,0,12.241,2.016175,,1884128,0,4660000,3.094603009,1456953,2772424,430623,0,,
Israel,1991,36.1485,70871081525,0,0,0,13.387,2.279108333,,2023552,0,4949000,6.017008783,1520355,2965480,463165,0,,
Israel,1992,42.0825,79314801236,0,0,0,14.08,2.459083333,,2123687,0,5123000,3.455466899,1552998,3086326,483676,0,,
Israel,1993,44.2345,79712276314,0,0,0,12.741,2.830083333,,2240717,0,5261000,2.658091779,1580755,3179596,500649,0,,
Israel,1994,47.4746,90576930829,0,0,0,9.934,3.011055208,,2338311,0,5399000,2.589262849,1610298,3271994,516708,0,,
Israel,1995,49.8655,1.05308E+11,23759901205,0,0,8.782,3.011291667,,2426622,0,5545000,2.668286957,1638905,3368248,537847,0,,
Israel,1996,51.9358,1.14867E+11,25017362892,0,0,8.455,3.19165,,2473555,0,5692000,2.616505943,1665639,3468503,557858,0,,
Israel,1997,54.8657,1.19246E+11,26793332533,0,0,9.751,3.44935,,2528233,0,5836000,2.498395043,1693053,3571232,571715,0,,
Israel,1998,56.0098,1.20358E+11,28362389006,0,0,10.749,3.800075,,2570580,0,5971000,2.28687869,1718241,3668653,584106,0,,
Israel,1999,54.756,1.21167E+11,29248889327,0,0,11.183,4.139716667,,2660046,0,6125000,2.546433887,1747909,3780364,596727,0,,
Israel,2000,59.5194,1.36225E+11,33667864757,0,0,11.102,4.077333333,,2766361,0,6289000,2.642331913,1780075,3897367,611559,0,,
Israel,2001,63.0236,1.34621E+11,31086078727,0,0,11.812,4.20565,,2838920,0,6439000,2.357117299,1810376,4000982,627642,0,,
Israel,2002,59.3014,1.25055E+11,29431204322,0,0,12.888,4.737825,,2865370,0,6570000,2.014058394,1838700,4086263,645037,0,,
Israel,2003,62.4147,1.31315E+11,29968122379,0,0,13.505,4.554133333,,2935135,0,6689700,1.805519759,1868439,4159306,661955,0,,
Israel,2004,58.6792,1.39899E+11,30601117362,1596180,1357743,13.029,4.481983333,,3012760,0,6809000,1.767623642,1899746,4232623,676631,0,,
Israel,2005,56.5241,1.47103E+11,33918058660,1759440,1490797,11.342,4.4877,45.28,3089642,0,6930100,1.762897661,1930598,4309856,689645,0,,
Israel,2006,62.149,1.58723E+11,35092357275,1892988,1781488,10.707,4.455808333,46.39,3167871,0.016596679,7053700,1.767805874,1962460,4389944,701296,0,,
Israel,2007,62.7999,1.84069E+11,36744906136,2328413,2112300,9.379,4.108082949,47.19,3253643,0.03421562,7180100,1.776100869,1996829,4472747,710524,0,,
Israel,2008,67.9802,2.20552E+11,35242285236,2563854,2242541,7.704,3.588021194,47.12,3313588,0.281737481,7308800,1.776579106,2033310,4556435,719055,0,,
Israel,2009,63.8609,2.12454E+11,33124934094,1873695,1570301,9.534,3.932335478,47.95,3394757,0.223473116,7485600,2.390207338,2086298,4663381,735920,0,,
Israel,2010,68.2869,2.38913E+11,38075674028,2029456,2025980,8.48,3.738975,49.04,3473539,0.087156852,7623600,1.82675241,2132447,4736585,754568,0,,
Israel,2011,68.5947,2.67406E+11,39162355817,2489932,2352330,7.139,3.578129306,50.46,3521435,0.14651747,7765800,1.848077862,2179414,4804080,782307,0,,
Israel,2012,74.7848,2.62918E+11,39320579220,2319817,2323840,6.762,3.855921825,49.45,3709778,0.18788777,7910500,1.846151321,2225886,4866494,818119,0,,
Israel,2013,63.0953,2.97634E+11,39414729643,2357298,2427683,6.137,3.610758333,50.84,3768300,0.093233925,8059500,1.866052895,2271999,4934000,853501,0,,
Israel,2014,60.2823,3.1409E+11,39024827409,2501715,2564774,5.789,3.577925,51.66,3869705,0.061992501,8215700,1.919543799,2318558,5010233,886909,0,,
Israel,2015,62.9391,3.02723E+11,39108131984,2270013,2274142,5.176,3.886833333,51.52,3941723,0.078849429,8380100,1.981288976,2366792,5090003,923305,0,,
Israel,2016,61.1642,3.20959E+11,37766527250,2362513,2364809,4.723,3.840566667,51.66,4024474,0.066432897,8546000,1.960348962,2414402,5169199,962399,0,,
Israel,2017,58.8451,3.57227E+11,39179671198,2697909,2614241,4.14,3.599555548,52.78,4094423,0.042235923,8713300,1.938725674,2461413,5250514,1001373,0,,
Israel,2018,59.9858,3.7515E+11,42669586467,2932135,2854221,3.917,3.590558127,54.05,4172972,0.034729957,8882800,1.926622865,2505229,5338168,1039403,0,,
Israel,2019,58.6557,3.99651E+11,44189354745,2810259,2707214,3.731,3.564527347,56.04,4229687,0,9054000,1.90898264,2546389,5431498,1076113,0,,
Israel,2020,59.1563,4.11729E+11,48152931692,2734571,2642555,4.169,3.442405852,59.79,4204894,0,9215100,1.763679392,2583403,5521012,1110685,0,,
Israel,2021,59.008,4.89708E+11,49857761417,3323157,3752500,4.812,3.230198323,60.49,4275735,0,9371400,1.681905517,2618711,5609567,1143122,0,,
Israel,2022,60.9462,5.25E+11,52482029330,3393371,4093554,3.695,3.359614402,60.39,4467037,0,9557500,1.966368848,2657323,5724315,1175863,0,,
Israel,2023,59.4895,5.13611E+11,0,2782075,2853380,3.371,3.667374716,61.38,4586645,0,9756600,2.061779249,2694248,5851001,1211351,0,,
Italy,1960,109.2031,42012422612,0,0,0,,623.9863359,,0,0,50199700,0,12555941,32872281,4771477,0,,
Italy,1961,124.3749,46649487320,0,0,0,,625.0000006,,0,0,50536350,0.668382874,12610450,33046566,4879334,0,,
Italy,1962,146.255,52413872628,0,0,0,,625.0000006,,0,0,50879450,0.67662299,12589049,33309921,4980480,0,,
Italy,1963,164.5562,60035924618,0,0,0,,625.0000006,,0,0,51252000,0.729553242,12580977,33603644,5067380,0,,
Italy,1964,175.7211,65720771779,0,0,0,,625.0000006,,0,0,51675350,0.8226237,12638410,33867546,5169394,0,,
Italy,1965,189.5284,70717012186,0,0,0,,625.0000006,,0,0,52112350,0.842108617,12744946,34079588,5287815,0,,
Italy,1966,213.9823,76622444787,0,0,0,,625.0000006,,0,0,52519000,0.777304407,12861483,34243073,5414444,0,,
Italy,1967,234.1297,84401995573,0,0,0,,625.0000006,,0,0,52900500,0.723778173,12990098,34363029,5547373,0,,
Italy,1968,249.1722,91485448148,0,0,0,,625.0000006,,0,0,53235750,0.631737253,13110075,34455033,5670641,0,,
Italy,1969,269.661,1.00997E+11,0,0,0,,625.0000006,,0,0,53537950,0.566058509,13213812,34526334,5797805,0,,
Italy,1970,296.3645,1.13657E+11,0,0,0,5.44,625.0000006,,0,0.007689103,53821850,0.528877032,13286252,34585809,5949789,0,,
Italy,1971,311.0492,1.2496E+11,0,0,0,5.44,620.3592893,,0,0.00387814,54073490,0.466452872,13321676,34638947,6112867,0,,
Italy,1972,328.2375,1.45595E+11,0,0,0,6.39,583.2175,,0,0.003457848,54381345,0.567712499,13373153,34738286,6269906,0,,
Italy,1973,353.3491,1.75897E+11,0,0,0,6.37,582.9958333,,0,0.01938783,54751406,0.678187648,13442256,34888473,6420677,0,,
Italy,1974,358.2529,2.00024E+11,0,0,0,5.38,650.3433333,,0,0.029170697,55110868,0.654388936,13484529,35045845,6580494,0,,
Italy,1975,341.0525,2.28221E+11,0,0,0,5.82,652.8491667,,0,0.003970023,55441001,0.597247219,13472065,35228214,6740722,0,,
Italy,1976,365.7955,2.25235E+11,0,0,0,6.64,832.335,,0,0.003737232,55718260,0.498851058,13402324,35426150,6889786,0,,
Italy,1977,354.4176,2.5819E+11,0,0,0,7.12,882.3883333,,0,0.004163661,55955411,0.424722057,13286853,35626403,7042155,0,,
Italy,1978,371.2738,3.15784E+11,0,0,0,7.24,848.6633333,,0,0.002936912,56155143,0.35631295,13113390,35836359,7205393,0,,
Italy,1979,385.2555,3.94585E+11,0,0,0,7.64,830.8616667,,0,0.005844072,56317749,0.289147208,12868043,36084480,7365227,0,,
Italy,1980,386.433,4.78357E+11,0,0,0,7.53,856.4475,,0,0.00403838,56433883,0.205999752,12563991,36413149,7456743,0,,
Italy,1981,375.3001,4.31696E+11,0,0,0,,1136.765,,0,0.001501316,56501675,0.12005432,12230472,36786473,7484730,0,,
Italy,1982,366.879,4.28257E+11,0,0,0,9.03,1352.51,,0,0.000518859,56543548,0.07408186,11903153,37170354,7470041,0,,
Italy,1983,358.4091,4.44063E+11,0,0,0,8.531,1518.848333,,0,0.000281524,56564074,0.036294637,11583041,37587113,7393920,0,,
Italy,1984,364.6011,4.38897E+11,0,0,0,9.404,1756.960833,,0,0.000152745,56576718,0.022350913,11257689,37979168,7339861,0,,
Italy,1985,368.9824,4.5326E+11,0,0,0,9.404,1909.439167,,0,9.93227E-06,56593071,0.028899939,10933416,38214317,7445338,0,,
Italy,1986,363.1876,6.41862E+11,0,0,0,10.535,1490.81,,0,0,56596155,0.005449282,10595378,38361222,7639556,0,,
Italy,1987,380.0986,8.0757E+11,0,0,0,10.719,1296.07,,0,0.000119677,56601931,0.01020512,10255609,38500346,7845976,0,,
Italy,1988,385.9623,8.93664E+11,0,0,0,10.973,1301.6275,,0,0.012215263,56629288,0.048320597,9937945,38624349,8066994,0,,
Italy,1989,404.7419,9.30802E+11,0,0,0,10.99,1372.093333,,0,0.0114195,56671781,0.075009005,9631999,38762536,8277245,0,,
Italy,1990,438.207,1.18395E+12,2.53705E+11,0,0,9.781,1198.101667,,23724831,0.002469157,56719240,0.083708573,9338753,38893367,8487120,0,,
Italy,1991,437.7412,1.24909E+12,2.53182E+11,0,0,10.097,1240.613333,,24065506,0.000561046,56758521,0.069231189,8946892,39110675,8700955,0,,
Italy,1992,437.936,1.3232E+12,2.52308E+11,0,0,9.321,1232.405833,,23363975,0.000812038,56797087,0.067924433,8645783,39238936,8912367,0,,
Italy,1993,430.2672,1.06741E+12,2.45529E+11,0,0,10.212,1573.665867,,23175920,0.000199787,56831821,0.061135853,8536581,39190392,9104848,0,,
Italy,1994,424.506,1.10175E+12,2.62352E+11,0,0,11.086,1612.444983,,22891358,0.000411475,56843400,0.020372074,8387878,38955158,9500364,0,,
Italy,1995,448.5949,1.17737E+12,2.75454E+11,0,0,11.661,1628.933158,,22754181,0.000280051,56844303,0.001588562,8294801,38860972,9688530,0,,
Italy,1996,442.8421,1.31478E+12,2.74297E+11,0,0,11.864,1542.946967,,22979056,0.000153061,56860281,0.028104408,8253076,38924103,9683102,0,,
Italy,1997,448.5698,1.24499E+12,2.77258E+11,0,0,11.985,1703.096908,,23030615,0.000268818,56890372,0.05290695,8195737,38818547,9876088,0,,
Italy,1998,460.8231,1.27273E+12,2.81197E+11,0,0,12.117,1736.207383,,23186365,0.000140238,56906744,0.028774016,8161074,38706814,10038856,0,,
Italy,1999,465.5063,1.255E+12,2.80543E+11,0,0,11.681,0.938283072,,23313903,0.000159905,56916317,0.016820844,8140421,38575872,10200024,0,,
Italy,2000,469.5969,1.14966E+12,2.8867E+11,0,0,10.834,1.082705081,,23341777,0.00013849,56942108,0.045303631,8128321,38440776,10373011,0,,
Italy,2001,469.6777,1.17204E+12,2.87891E+11,0,0,9.599,1.116533086,,23395795,8.13094E-05,56974100,0.056167601,8113762,38312858,10547479,0,,
Italy,2002,477.1055,1.28175E+12,2.86723E+11,0,0,9.211,1.057558996,,23606737,0.000111915,57059007,0.148916429,8127042,38205562,10726403,0,,
Italy,2003,495.0923,1.58293E+12,2.79721E+11,0,0,8.869,0.884047927,,23905206,9.07306E-05,57313203,0.444507313,8149815,38243753,10919636,0,,
Italy,2004,500.6857,1.81281E+12,2.8401E+11,14215236,13830626,7.866,0.803921648,,24507321,3.62818E-05,57685327,0.647182705,8164581,38370626,11150119,0,,
Italy,2005,501.3641,1.86498E+12,2.84713E+11,15291880,15239900,7.731,0.803800192,73.08,24353109,3.86169E-05,57969484,0.491389108,8183915,38403125,11382445,0,,
Italy,2006,495.9369,1.95856E+12,2.98522E+11,17571205,17764456,6.777,0.796432731,73.54,24417825,9.83591E-05,58143979,0.300559689,8189345,38363286,11591348,1,,
Italy,2007,489.6531,2.22252E+12,3.08087E+11,20632780,20534220,6.076,0.7296724,73.9,24401083,0.000222739,58438310,0.504933687,8207582,38470825,11759902,0,,
Italy,2008,478.1262,2.41751E+12,2.9784E+11,21393360,20715614,6.723,0.67992268,73.36,24741976,0.000264087,58826731,0.662469253,8251362,38689817,11885552,0,,
Italy,2009,424.0611,2.20948E+12,2.4153E+11,16439413,15220752,7.749,0.716957702,72.42,24527414,0.000354766,59095365,0.45561345,8296089,38794929,12004347,0,,
Italy,2010,435.7103,2.14494E+12,2.65334E+11,18384948,18967472,8.363,0.75430899,73.16,24456403,0.000476899,59277417,0.307591222,8320208,38829665,12127544,0,,
Italy,2011,423.8943,2.30697E+12,2.70545E+11,21172834,22095074,8.359,0.718413899,73.72,24449629,0.000618005,59379449,0.171978291,8317193,38777874,12284381,0,,
Italy,2012,403.4413,2.09793E+12,2.59815E+11,19981527,19216940,10.655,0.77833812,73.75,25000519,0,59539717,0.26954124,8318591,38719783,12501343,0,,
Italy,2013,369.4747,2.15323E+12,2.57277E+11,20930188,20231290,12.149,0.752945123,74.12,25144499,0,60233948,1.159251117,8383206,39002436,12848306,0,,
Italy,2014,349.4003,2.17326E+12,2.56771E+11,21593631,20850391,12.683,0.752728197,74.3,25527522,0,60789140,0.917504096,8405650,39193539,13189951,0,,
Italy,2015,361.2543,1.84543E+12,2.63201E+11,18694055,18342494,11.896,0.901296423,74.17,25480478,0,60730582,-0.096376133,8324260,39028271,13378052,0,,
Italy,2016,358.1444,1.88711E+12,2.68526E+11,18961064,18456573,11.688,0.903421436,72.96,25766618,0,60627498,-0.169884073,8217974,38883779,13525745,0,,
Italy,2017,352.6786,1.97072E+12,2.78377E+11,20984828,20515317,11.211,0.885205508,72.99,25953152,0,60536709,-0.149861117,8107158,38773275,13656276,0,,
Italy,2018,349.0621,2.09944E+12,2.81237E+11,22742134,22159154,10.61,0.846772667,72.72,26008541,0,60421760,-0.19006364,7986242,38655602,13779916,0,,
Italy,2019,339.6335,2.01961E+12,2.81672E+11,21508889,20527303,9.952,0.893276257,72.81,25759941,0,59729081,-1.153028424,7779052,38150120,13799909,0,,
Italy,2020,302.6024,1.90748E+12,2.43057E+11,20529668,18856764,9.164,0.875506397,74.82,25002925,0,59438851,-0.487095092,7623612,37918891,13896348,1,,
Italy,2021,335.9778,2.17921E+12,2.81037E+11,26509457,27435468,9.497,0.845494139,74.33,25032297,0,59133173,-0.515599999,7459460,37681637,13992076,0,,
Italy,2022,340.6723,2.103E+12,2.89029E+11,27025761,30257507,8.069,0.949623753,74.8,25351560,0,59013667,-0.202300867,7311664,37580511,14121492,0,,
Italy,2023,313.4606,2.30094E+12,2.86013E+11,24672550,25835343,7.627,0.924839558,73.41,25810867,0,58993475,-0.034221658,7164424,37541549,14287502,0,,
Japan,1960,232.8296,47419238274,0,0,0,1.7,360.0000004,,0,0,93216000,0,27809663,60053275,5353063,0,,
Japan,1961,283.1313,57266758180,0,0,0,1.4,360.0000004,,0,0,94055000,0.896033677,27407991,61148030,5498979,0,,
Japan,1962,293.2783,64987857542,0,0,0,1.3,360.0000004,,0,0,94933000,0.929166208,26576627,62704611,5651762,0,,
Japan,1963,325.2642,74379284603,0,0,0,1.3,360.0000004,,0,0,95900000,1.013460226,25722422,64361205,5816374,0,,
Japan,1964,359.3491,87490590818,0,0,0,1.1,360.0000004,,0,0,96903000,1.040449628,25027607,65876369,5999024,0,,
Japan,1965,386.9695,97338107606,0,0,0,1.2,360.0000004,,0,0,97952000,1.076708459,24572666,67179113,6200221,0,,
Japan,1966,419.7801,1.13047E+11,0,0,0,1.3,360.0000004,,0,0,98851000,0.913610314,24071122,68351308,6428570,0,,
Japan,1967,489.912,1.32476E+11,0,0,0,1.3,360.0000004,,0,0,99879000,1.034578744,23763515,69436531,6678953,0,,
Japan,1968,562.5611,1.56897E+11,0,0,0,1.2,360.0000004,,0,0,101011000,1.126996845,23774801,70341723,6894477,0,,
Japan,1969,653.8456,1.84299E+11,0,0,0,1.1,360.0000004,,0,0,102219000,1.188814867,23884592,71225977,7108431,0,,
Japan,1970,769.7403,2.17224E+11,0,0,0,1.1,360.0000004,,0,0.063792569,103403000,1.151640472,24049574,72050500,7302926,0,,
Japan,1971,799.6434,2.45364E+11,0,0,0,1.2,350.6776935,,0,0.037887715,105697000,2.194253507,24582558,73504812,7609629,0,,
Japan,1972,861.0464,3.24934E+11,0,0,0,1.4,303.1725,,0,0.02484388,107188000,1.400779181,25087739,74180126,7920135,0,,
Japan,1973,914.2623,4.41461E+11,0,0,0,1.3,271.7016667,,0,0.051949499,108707000,1.407188741,25653067,74824671,8229262,0,,
Japan,1974,914.3026,4.90036E+11,0,0,0,1.4,292.0825,,0,0.06133165,110162000,1.329582019,26166127,75467094,8528779,0,,
Japan,1975,869.7965,5.32861E+11,0,0,0,1.9,296.7875,,0,0.015090506,111573000,1.272707553,26604711,76130123,8838166,0,,
Japan,1976,909.5555,5.98884E+11,0,0,0,2,296.5525,,0,0.014222126,112775000,1.07155981,26927812,76678450,9168738,0,,
Japan,1977,935.5299,7.37069E+11,0,0,0,2,268.51,,0,0.009539143,113872000,0.968032726,27172060,77181774,9518166,0,,
Japan,1978,905.0643,1.03561E+12,0,0,0,2.2,210.4416667,,0,0.005724982,114913000,0.910030976,27344194,77688063,9880743,0,,
Japan,1979,957.1302,1.07791E+12,0,0,0,2.1,219.14,,0,0.01088962,115890000,0.846614503,27421952,78225554,10242493,0,,
Japan,1980,948.535,1.12938E+12,0,0,0,2,226.7408333,,0,0.015706123,116807000,0.788153476,27371705,78842378,10592917,0,,
Japan,1981,930.3688,1.24522E+12,0,0,0,2.2,220.5358333,,0,0.006086661,117661000,0.728460836,27396448,79319130,10945422,0,,
Japan,1982,900.7133,1.15873E+12,0,0,0,2.4,249.0766667,,0,0.004124038,118480000,0.693656149,27322440,79854053,11303508,0,,
Japan,1983,884.4199,1.27086E+12,0,0,0,2.6,237.5116667,,0,0.00407981,119307000,0.695583303,27014246,80648759,11643995,0,,
Japan,1984,940.5276,1.34582E+12,0,0,0,2.7,237.5225,,0,0.002703123,120083000,0.648316737,26659979,81373643,12049378,0,,
Japan,1985,915.2633,1.42702E+12,0,0,0,2.6,238.5358333,,0,0.002690195,120837000,0.625935964,26188464,82140767,12507769,0,,
Japan,1986,914.0479,2.12008E+12,0,0,0,2.8,168.5198333,,0,0.002145461,121482000,0.532357366,25553608,83000864,12927527,0,,
Japan,1987,902.1781,2.58075E+12,0,0,0,2.8,144.6375,,0,0.002376122,122069000,0.482035497,24801954,83889691,13377355,0,,
Japan,1988,984.6975,3.12572E+12,0,0,0,2.5,128.1516667,,0,0.006687168,122578000,0.416110342,23957101,84760122,13860777,0,,
Japan,1989,1021.278,3.10946E+12,0,0,0,2.3,137.9644167,,0,0.006883531,123069000,0.399761165,23079977,85579289,14409734,0,,
Japan,1990,1157.3932,3.1859E+12,0,0,0,2.095,144.7925,,64169210,0.002931685,123478000,0.331782885,22251962,86212055,15013983,0,,
Japan,1991,1169.093,3.64807E+12,0,0,0,2.059,134.7066667,,65324548,0.002059147,123964000,0.392819832,21564797,86726853,15672350,1,,
Japan,1992,1178.892,3.9807E+12,0,0,0,2.158,126.6513333,,66187368,0.002064236,124425000,0.371192387,20989460,87078505,16357035,0,,
Japan,1993,1171.8925,4.53694E+12,0,0,0,2.539,111.1977858,,66590365,0.000914977,124829000,0.324167599,20470109,87325791,17033101,0,,
Japan,1994,1226.8932,4.9988E+12,6.9949E+11,0,0,2.89,102.2078058,,66893534,0.001134068,125178000,0.279192364,20014369,87454486,17709145,0,,
Japan,1995,1239.1948,5.54556E+12,7.34122E+11,0,0,3.15,94.05957917,,67130016,0.000964106,125472000,0.234590173,19620415,87457274,18394310,1,,
Japan,1996,1251.6948,4.92339E+12,7.63715E+11,0,0,3.383,108.7790567,,67600272,0.000743511,125757000,0.226884732,19279757,87360338,19116905,0,,
Japan,1997,1244.3952,4.49245E+12,7.81749E+11,0,0,3.374,120.9908625,,68174788,0.000875568,126057000,0.238271218,18988513,87195854,19872633,0,,
Japan,1998,1204.5942,4.09836E+12,7.49978E+11,0,0,4.078,130.9053007,,68189075,0.000606421,126400000,0.27172961,18725673,87046199,20628128,0,,
Japan,1999,1241.1954,4.63598E+12,7.43154E+11,0,0,4.677,113.906805,,67979227,0.000601878,126631000,0.182586374,18464775,86805399,21360826,0,,
Japan,2000,1263.9932,4.96836E+12,7.81662E+11,0,0,4.748,107.7654983,,67814564,0.000539185,126843000,0.167275578,18240652,86478606,22123742,0,,
Japan,2001,1249.3935,4.37471E+12,7.41229E+11,0,0,5.02,121.5289475,,67616593,0.000427789,127149000,0.240952588,18077664,86140893,22930443,0,,
Japan,2002,1278.9946,4.18285E+12,7.31186E+11,0,0,5.386,125.3880192,,67054919,0.000618322,127445000,0.232527187,17938976,85801645,23704379,0,,
Japan,2003,1287.4949,4.51956E+12,7.62997E+11,0,0,5.251,115.9334642,,66784334,0.000679133,127718000,0.213980949,17813886,85516887,24387227,0,,
Japan,2004,1282.8948,4.89312E+12,8.04202E+11,15387230,7518260,4.734,108.1925692,,66508242,0.000898224,127761000,0.033662258,17684465,85007810,25068724,0,,
Japan,2005,1290.2961,4.83147E+12,8.43693E+11,17442243,8546321,4.446,110.2182117,46.63,66581356,0.001214647,127773000,0.009392097,17571809,84286399,25914792,0,,
Japan,2006,1267.2954,4.60166E+12,8.76004E+11,19637301,9431500,4.192,116.2993117,46.82,66694003,0.001891702,127854000,0.063373589,17475497,83556704,26821799,0,,
Japan,2007,1302.9962,4.57975E+12,9.2129E+11,22047871,10194753,3.888,117.7535292,47.34,66797225,0.001748464,128001000,0.114908848,17400413,82918195,27682392,0,,
Japan,2008,1232.1957,5.10668E+12,9.18997E+11,23851994,12071352,4.002,103.359494,47.32,66611354,0.00142083,128063000,0.048425395,17330137,82234517,28498346,0,,
Japan,2009,1163.3925,5.28949E+12,7.54326E+11,21716206,9781035,5.068,93.57008909,46.8,66339021,0.002026634,128047000,-0.012494631,17230781,81669561,29146658,0,,
Japan,2010,1214.7981,5.75907E+12,8.77805E+11,29268430,12687121,5.103,87.779875,48.38,66100429,0.00280598,128070000,0.017960542,17124148,81364210,29581642,0,,
Japan,2011,1264.7967,6.23315E+12,8.51655E+11,30381895,15314969,4.55,79.80701983,48.51,65674339,0.003506911,127833000,-0.185226486,16988362,80608631,30236006,0,,
Japan,2012,1305.9977,6.27236E+12,8.69502E+11,28521794,15705627,4.358,79.79045542,48.81,65377600,0.002655633,127629000,-0.159710676,16842042,79501672,31285286,0,,
Japan,2013,1315.2978,5.21233E+12,8.64473E+11,25703699,15086321,4.038,97.59565828,49.76,65621150,0.002014283,127445000,-0.144271883,16682657,78375939,32386404,0,,
Japan,2014,1263.8057,4.89699E+12,8.84301E+11,25267573,15472557,3.589,105.944781,49.68,65843453,0.001690094,127276000,-0.132694222,16508622,77387735,33379643,0,,
Japan,2015,1223.1993,4.44493E+12,9.09543E+11,22499546,13775237,3.385,121.0440257,50.6,65931158,0.001718848,127141000,-0.106124994,16330468,76580356,34230176,0,,
Japan,2016,1203.1839,5.00368E+12,9.10495E+11,23431011,13958507,3.132,108.7929,50.56,66529155,0.001466948,127076000,-0.051137415,16168196,75946619,34961185,0,,
Japan,2017,1187.4845,4.93084E+12,9.48147E+11,25138705,15054978,2.822,112.1661411,50.97,67070828,0.001548599,126972000,-0.081874296,16008417,75439583,35523999,0,,
Japan,2018,1142.4809,5.04088E+12,9.80531E+11,26132999,16921612,2.467,110.4231793,51.14,68187091,0.001825074,126811000,-0.126880068,15840243,75025904,35944852,0,,
Japan,2019,1105.478,5.11799E+12,9.62765E+11,25218431,16174956,2.351,109.0096659,51.53,68812048,0.060755753,126633000,-0.140464978,15660145,74719384,36253471,0,,
Japan,2020,1040.4834,5.05559E+12,9.07776E+11,25555906,14973194,2.809,106.7745823,51.21,68656452,0.067696279,126261000,-0.294194618,15430045,74318579,36512376,0,,
Japan,2021,1061.9053,5.03462E+12,9.97478E+11,30364676,17383552,2.809,109.7543238,52.21,68671337,0.007205536,125681593,-0.459952416,15142451,73818755,36720387,0,,
Japan,2022,1032.6868,4.25641E+12,9.8725E+11,27076156,18332885,2.615,131.4981404,52.55,68929060,0,125124989,-0.443851919,14838493,73496437,36790059,0,,
Japan,2023,988.7847,4.20449E+12,0,23707973,16124587,2.6,140.4911001,53.1,69197135,0,124516650,-0.487370782,14505306,73201968,36809376,0,,
Latvia,1960,9.6582,0,0,0,0,,,,0,0,2120979,0,471394,1425035,224550,0,,
Latvia,1961,9.9635,0,0,0,0,,,,0,0,2152681,1.483626751,483105,1440105,229470,0,,
Latvia,1962,10.4619,0,0,0,0,,,,0,0,2181586,1.333809317,492149,1456484,232953,0,,
Latvia,1963,11.2217,0,0,0,0,,,,0,0,2210919,1.335613098,498182,1475703,237034,0,,
Latvia,1964,11.9357,0,0,0,0,,,,0,0,2240623,1.3345686,501375,1496353,242895,0,,
Latvia,1965,12.6631,0,0,0,0,,,,0,0,2265919,1.122646396,502350,1513733,249836,0,,
Latvia,1966,13.375,0,0,0,0,,,,0,0,2283217,0.760499724,501717,1525348,256152,0,,
Latvia,1967,13.9901,0,0,0,0,,,,0,0,2301220,0.785400368,501883,1536678,262659,0,,
Latvia,1968,14.3872,0,0,0,0,,,,0,0,2323619,0.968646698,504644,1548665,270309,0,,
Latvia,1969,14.986,0,0,0,0,,,,0,0,2343173,0.838010969,507169,1558367,277637,0,,
Latvia,1970,15.7656,0,0,0,0,,,,0,0,2359164,0.680132523,509105,1566197,283862,0,,
Latvia,1971,16.7381,0,0,0,0,,,,0,0,2376389,0.727478965,511789,1574468,290132,0,,
Latvia,1972,17.6209,0,0,0,0,,,,0,0,2395674,0.808250226,514499,1583978,297198,0,,
Latvia,1973,18.3768,0,0,0,0,,,,0,0,2415819,0.837374915,515738,1597148,302933,0,,
Latvia,1974,19.0896,0,0,0,0,,,,0,0,2437186,0.880573503,516007,1612825,308354,0,,
Latvia,1975,20.0762,0,0,0,0,,,,0,0,2456130,0.77428454,516116,1626719,313295,0,,
Latvia,1976,20.8497,0,0,0,0,,,,0,0,2470989,0.603153488,514765,1638759,317465,0,,
Latvia,1977,21.5619,0,0,0,0,,,,0,0,2485073,0.568356002,512957,1650424,321692,0,,
Latvia,1978,22.307,0,0,0,0,,,,0,0,2497921,0.515675053,511495,1661255,325171,0,,
Latvia,1979,22.4906,0,0,0,0,,,,0,0,2505953,0.321031541,511708,1667649,326596,0,,
Latvia,1980,23.3748,0,0,0,0,,,,0,0,2511701,0.229111155,515179,1672115,324407,0,,
Latvia,1981,22.9449,0,0,0,0,,,,0,0,2519421,0.306890036,520201,1680260,318959,0,,
Latvia,1982,23.3764,0,0,0,0,,,,0,0,2531080,0.46169759,526132,1692364,312584,0,,
Latvia,1983,23.7163,0,0,0,0,,,,0,0,2546011,0.588173151,533336,1704384,308291,0,,
Latvia,1984,23.9312,0,0,0,0,,,,0,0,2562047,0.627872772,540613,1715853,305580,0,,
